2998 14
0 0
961 10 C
962 12 C
962 13 C
962 3 C
962 4 C
963 6 C
963 7 C
964 9 C
964 10 C
965 12 C
965 13 C
965 3 C
965 4 C
966 6 C
966 7 C
967 9 C
967 10 C
968 12 C
968 13 C
968 3 C
968 4 C
969 6 C
969 7 C
970 9 C
970 10 C
971 12 C
971 13 C
971 3 C
971 4 C
972 6 C
972 7 C
973 9 C
973 10 C
974 12 C
974 13 C
974 3 C
974 4 C
975 6 C
975 7 C
976 9 C
976 10 C
977 12 C
977 13 C
977 3 C
977 4 C
978 6 C
978 7 C
979 9 C
979 10 C
980 12 C
980 13 C
980 3 C
980 4 C
981 6 C
981 7 C
982 9 C
982 10 C
983 12 C
983 13 C
983 3 C
983 4 C
984 6 C
984 7 C
985 9 C
985 10 C
986 12 C
986 13 C
986 3 C
986 4 C
987 6 C
987 7 C
988 9 C
988 10 C
989 12 C
989 13 C
989 3 C
989 4 C
990 6 C
990 7 C
991 9 C
991 10 C
992 12 C
992 13 C
992 3 C
992 4 C
993 6 C
993 7 C
994 9 C
994 10 C
995 12 C
995 13 C
995 3 C
995 4 C
996 6 C
996 7 C
997 9 C
997 10 C
998 12 C
998 13 C
998 3 C
998 4 C
999 6 C
999 7 C
1000 9 C
1000 10 C
1001 12 C
1001 13 C
1001 3 C
1001 4 C
1002 6 C
1002 7 C
1003 9 C
1003 10 C
1004 12 C
1004 13 C
1004 3 C
1004 4 C
1005 6 C
1005 7 C
1006 9 C
1006 10 C
1007 12 C
1007 13 C
1007 3 C
1007 4 C
1008 6 C
1008 7 C
1009 9 C
1009 10 C
1010 12 C
1010 13 C
1010 3 C
1010 4 C
1011 6 C
1011 7 C
1012 9 C
1012 10 C
1013 12 C
1013 13 C
1013 3 C
1013 4 C
1014 6 C
1014 7 C
1015 9 C
1015 10 C
1016 12 C
1016 13 C
1016 3 C
1016 4 C
1017 6 C
1017 7 C
1018 9 C
1018 10 C
1019 12 C
1019 13 C
1019 3 C
1019 4 C
1020 6 C
1020 7 C
1021 9 C
1021 10 C
1022 12 C
1022 13 C
1022 3 C
1022 4 C
1023 6 C
1023 7 C
1024 9 C
1024 10 C
1025 12 C
1025 13 C
1025 3 C
1025 4 C
1026 6 C
1026 7 C
1027 9 C
1027 10 C
1028 12 C
1028 13 C
1028 3 C
1028 4 C
1029 6 C
1029 7 C
1030 9 C
1030 10 C
1031 12 C
1031 13 C
1031 3 C
1031 4 C
1032 6 C
1032 7 C
1033 9 C
1033 10 C
1034 12 C
1034 13 C
1034 3 C
1034 4 C
1035 6 C
1035 7 C
1036 9 C
1036 10 C
1037 12 C
1037 13 C
1037 3 C
1037 4 C
1038 6 C
1038 7 C
1039 9 C
1039 10 C
1040 12 C
1040 13 C
1040 3 C
1040 4 C
1041 6 C
1041 7 C
1042 9 C
1042 10 C
1043 12 C
1043 13 C
1043 3 C
1043 4 C
1044 6 C
1044 7 C
1045 9 C
1045 10 C
1046 12 C
1046 13 C
1046 3 C
1046 4 C
1047 6 C
1047 7 C
1048 9 C
1048 10 C
1049 12 C
1049 13 C
1049 3 C
1049 4 C
1050 6 C
1050 7 C
1051 9 C
1051 10 C
1052 12 C
1052 13 C
1052 3 C
1052 4 C
1053 6 C
1053 7 C
1054 9 C
1054 10 C
1055 12 C
1055 13 C
1055 3 C
1055 4 C
1056 6 C
1056 7 C
1057 9 C
1057 10 C
1058 12 C
1058 13 C
1058 3 C
1058 4 C
1059 6 C
1059 7 C
1060 9 C
1060 10 C
1061 12 C
1061 13 C
1061 3 C
1061 4 C
1062 6 C
1062 7 C
1063 9 C
1063 10 C
1064 12 C
1064 13 C
1064 3 C
1064 4 C
1065 6 C
1065 7 C
1066 9 C
1066 10 C
1067 12 C
1067 13 C
1067 3 C
1067 4 C
1068 6 C
1068 7 C
1069 9 C
1069 10 C
1070 12 C
1070 13 C
1070 3 C
1070 4 C
1071 6 C
1071 7 C
1072 9 C
1072 10 C
1073 12 C
1073 13 C
1073 3 C
1073 4 C
1074 6 C
1074 7 C
1075 9 C
1075 10 C
1076 12 C
1076 13 C
1076 3 C
1076 4 C
1077 6 C
1077 7 C
1078 9 C
1078 10 C
1079 12 C
1079 13 C
1079 3 C
1079 4 C
1080 6 C
1080 7 C
1081 9 C
1081 10 C
1082 12 C
1082 13 C
1082 3 C
1082 4 C
1083 6 C
1083 7 C
1084 9 C
1084 10 C
1085 12 C
1085 13 C
1085 3 C
1085 4 C
1086 6 C
1086 7 C
1087 9 C
1087 10 C
1088 12 C
1088 13 C
1088 3 C
1088 4 C
1089 6 C
1089 7 C
1090 9 C
1090 10 C
1091 12 C
1091 13 C
1091 3 C
1091 4 C
1092 6 C
1092 7 C
1093 9 C
1093 10 C
1094 12 C
1094 13 C
1094 3 C
1094 4 C
1095 6 C
1095 7 C
1096 9 C
1096 10 C
1097 12 C
1097 13 C
1097 3 C
1097 4 C
1098 6 C
1098 7 C
1099 9 C
1099 10 C
1100 12 C
1100 13 C
1100 3 C
1100 4 C
1101 6 C
1101 7 C
1102 9 C
1102 10 C
1103 12 C
1103 13 C
1103 3 C
1103 4 C
1104 6 C
1104 7 C
1105 9 C
1105 10 C
1106 12 C
1106 13 C
1106 3 C
1106 4 C
1107 6 C
1107 7 C
1108 9 C
1108 10 C
1109 12 C
1109 13 C
1109 3 C
1109 4 C
1110 6 C
1110 7 C
1111 9 C
1111 10 C
1112 12 C
1112 13 C
1112 3 C
1112 4 C
1113 6 C
1113 7 C
1114 9 C
1114 10 C
1115 12 C
1115 13 C
1115 3 C
1115 4 C
1116 6 C
1116 7 C
1117 9 C
1117 10 C
1118 12 C
1118 13 C
1118 3 C
1118 4 C
1119 6 C
1119 7 C
1120 9 C
1120 10 C
1121 12 C
1121 13 C
1121 3 C
1121 4 C
1122 6 C
1122 7 C
1123 9 C
1123 10 C
1124 12 C
1124 13 C
1124 3 C
1124 4 C
1125 6 C
1125 7 C
1126 9 C
1126 10 C
1127 12 C
1127 13 C
1127 3 C
1127 4 C
1128 6 C
1128 7 C
1129 9 C
1129 10 C
1130 12 C
1130 13 C
1130 3 C
1130 4 C
1131 6 C
1131 7 C
1132 9 C
1132 10 C
1133 12 C
1133 13 C
1133 3 C
1133 4 C
1134 6 C
1134 7 C
1135 9 C
1135 10 C
1136 12 C
1136 13 C
1136 3 C
1136 4 C
1137 6 C
1137 7 C
1138 9 C
1138 10 C
1139 12 C
1139 13 C
1139 3 C
1139 4 C
1140 6 C
1140 7 C
1141 9 C
1141 10 C
1142 12 C
1142 13 C
1142 3 C
1142 4 C
1143 6 C
1143 7 C
1144 9 C
1144 10 C
1145 12 C
1145 13 C
1145 3 C
1145 4 C
1146 6 C
1146 7 C
1147 9 C
1147 10 C
1148 12 C
1148 13 C
1148 3 C
1148 4 C
1149 6 C
1149 7 C
1150 9 C
1150 10 C
1151 12 C
1151 13 C
1151 3 C
1151 4 C
1152 6 C
1152 7 C
1153 9 C
1153 10 C
1154 12 C
1154 13 C
1154 3 C
1154 4 C
1155 6 C
1155 7 C
1156 9 C
1156 10 C
1157 12 C
1157 13 C
1157 3 C
1157 4 C
1158 6 C
1158 7 C
1159 9 C
1159 10 C
1160 12 C
1160 13 C
1160 3 C
1160 4 C
1161 6 C
1161 7 C
1162 9 C
1162 10 C
1163 12 C
1163 13 C
1163 3 C
1163 4 C
1164 6 C
1164 7 C
1165 9 C
1165 10 C
1166 12 C
1166 13 C
1166 3 C
1166 4 C
1167 6 C
1167 7 C
1168 9 C
1168 10 C
1169 12 C
1169 13 C
1169 3 C
1169 4 C
1170 6 C
1170 7 C
1171 9 C
1171 10 C
1172 12 C
1172 13 C
1172 3 C
1172 4 C
1173 6 C
1173 7 C
1174 9 C
1174 10 C
1175 12 C
1175 13 C
1175 3 C
1175 4 C
1176 6 C
1176 7 C
1177 9 C
1177 10 C
1178 12 C
1178 13 C
1178 3 C
1178 4 C
1179 6 C
1179 7 C
1180 9 C
1180 10 C
1181 12 C
1181 13 C
1181 3 C
1181 4 C
1182 6 C
1182 7 C
1183 9 C
1183 10 C
1184 12 C
1184 13 C
1184 3 C
1184 4 C
1185 6 C
1185 7 C
1186 9 C
1186 10 C
1187 12 C
1187 13 C
1187 3 C
1187 4 C
1188 6 C
1188 7 C
1189 9 C
1189 10 C
1190 12 C
1190 13 C
1190 3 C
1190 4 C
1191 6 C
1191 7 C
1192 9 C
1192 10 C
1193 12 C
1193 13 C
1193 3 C
1193 4 C
1194 6 C
1194 7 C
1195 9 C
1195 10 C
1196 12 C
1196 13 C
1196 3 C
1196 4 C
1197 6 C
1197 7 C
1198 9 C
1198 10 C
1199 12 C
1199 13 C
1199 3 C
1199 4 C
1200 6 C
1200 7 C
1201 9 C
1201 10 C
1202 12 C
1202 13 C
1202 3 C
1202 4 C
1203 6 C
1203 7 C
1204 9 C
1204 10 C
1205 12 C
1205 13 C
1205 3 C
1205 4 C
1206 6 C
1206 7 C
1207 9 C
1207 10 C
1208 12 C
1208 13 C
1208 3 C
1208 4 C
1209 6 C
1209 7 C
1210 9 C
1210 10 C
1211 12 C
1211 13 C
1211 3 C
1211 4 C
1212 6 C
1212 7 C
1213 9 C
1213 10 C
1214 12 C
1214 13 C
1214 3 C
1214 4 C
1215 6 C
1215 7 C
1216 9 C
1216 10 C
1217 12 C
1217 13 C
1217 3 C
1217 4 C
1218 6 C
1218 7 C
1219 9 C
1219 10 C
1220 12 C
1220 13 C
1220 3 C
1220 4 C
1221 6 C
1221 7 C
1222 9 C
1222 10 C
1223 12 C
1223 13 C
1223 3 C
1223 4 C
1224 6 C
1224 7 C
1225 9 C
1225 10 C
1226 12 C
1226 13 C
1226 3 C
1226 4 C
1227 6 C
1227 7 C
1228 9 C
1228 10 C
1229 12 C
1229 13 C
1229 3 C
1229 4 C
1230 6 C
1230 7 C
1231 9 C
1231 10 C
1232 12 C
1232 13 C
1232 3 C
1232 4 C
1233 6 C
1233 7 C
1234 9 C
1234 10 C
1235 12 C
1235 13 C
1235 3 C
1235 4 C
1236 6 C
1236 7 C
1237 9 C
1237 10 C
1238 12 C
1238 13 C
1238 3 C
1238 4 C
1239 6 C
1239 7 C
1240 9 C
1240 10 C
1241 12 C
1241 13 C
1241 3 C
1241 4 C
1242 6 C
1242 7 C
1243 9 C
1243 10 C
1244 12 C
1244 13 C
1244 3 C
1244 4 C
1245 6 C
1245 7 C
1246 9 C
1246 10 C
1247 12 C
1247 13 C
1247 3 C
1247 4 C
1248 6 C
1248 7 C
1249 9 C
1249 10 C
1250 12 C
1250 13 C
1250 3 C
1250 4 C
1251 6 C
1251 7 C
1252 9 C
1252 10 C
1253 12 C
1253 13 C
1253 3 C
1253 4 C
1254 6 C
1254 7 C
1255 9 C
1255 10 C
1256 12 C
1256 13 C
1256 3 C
1256 4 C
1257 6 C
1257 7 C
1258 9 C
1258 10 C
1259 12 C
1259 13 C
1259 3 C
1259 4 C
1260 6 C
1260 7 C
1261 9 C
1261 10 C
1262 12 C
1262 13 C
1262 3 C
1262 4 C
1263 6 C
1263 7 C
1264 9 C
1264 10 C
1265 12 C
1265 13 C
1265 3 C
1265 4 C
1266 6 C
1266 7 C
1267 9 C
1267 10 C
1268 12 C
1268 13 C
1268 3 C
1268 4 C
1269 6 C
1269 7 C
1270 9 C
1270 10 C
1271 12 C
1271 13 C
1271 3 C
1271 4 C
1272 6 C
1272 7 C
1273 9 C
1273 10 C
1274 12 C
1274 13 C
1274 3 C
1274 4 C
1275 6 C
1275 7 C
1276 9 C
1276 10 C
1277 12 C
1277 13 C
1277 3 C
1277 4 C
1278 6 C
1278 7 C
1279 9 C
1279 10 C
1280 12 C
1280 13 C
1280 3 C
1280 4 C
1281 6 C
1281 7 C
1282 9 C
1282 10 C
1283 12 C
1283 13 C
1283 3 C
1283 4 C
1284 6 C
1284 7 C
1285 9 C
1285 10 C
1286 12 C
1286 13 C
1286 3 C
1286 4 C
1287 6 C
1287 7 C
1288 9 C
1288 10 C
1289 12 C
1289 13 C
1289 3 C
1289 4 C
1290 6 C
1290 7 C
1291 9 C
1291 10 C
1292 12 C
1292 13 C
1292 3 C
1292 4 C
1293 6 C
1293 7 C
1294 9 C
1294 10 C
1295 12 C
1295 13 C
1295 3 C
1295 4 C
1296 6 C
1296 7 C
1297 9 C
1297 10 C
1298 12 C
1298 13 C
1298 3 C
1298 4 C
1299 6 C
1299 7 C
1300 9 C
1300 10 C
1301 12 C
1301 13 C
1301 3 C
1301 4 C
1302 6 C
1302 7 C
1303 9 C
1303 10 C
1304 12 C
1304 13 C
1304 3 C
1304 4 C
1305 6 C
1305 7 C
1306 9 C
1306 10 C
1307 12 C
1307 13 C
1307 3 C
1307 4 C
1308 6 C
1308 7 C
1309 9 C
1309 10 C
1310 12 C
1310 13 C
1310 3 C
1310 4 C
1311 6 C
1311 7 C
1312 9 C
1312 10 C
1313 12 C
1313 13 C
1313 3 C
1313 4 C
1314 6 C
1314 7 C
1315 9 C
1315 10 C
1316 12 C
1316 13 C
1316 3 C
1316 4 C
1317 6 C
1317 7 C
1318 9 C
1318 10 C
1319 12 C
1319 13 C
1319 3 C
1319 4 C
1320 6 C
1320 7 C
1321 9 C
1321 10 C
1322 12 C
1322 13 C
1322 3 C
1322 4 C
1323 6 C
1323 7 C
1324 9 C
1324 10 C
1325 12 C
1325 13 C
1325 3 C
1325 4 C
1326 6 C
1326 7 C
1327 9 C
1327 10 C
1328 12 C
1328 13 C
1328 3 C
1328 4 C
1329 6 C
1329 7 C
1330 9 C
1330 10 C
1331 12 C
1331 13 C
1331 3 C
1331 4 C
1332 6 C
1332 7 C
1333 9 C
1333 10 C
1334 12 C
1334 13 C
1334 3 C
1334 4 C
1335 6 C
1335 7 C
1336 9 C
1336 10 C
1337 12 C
1337 13 C
1337 3 C
1337 4 C
1338 6 C
1338 7 C
1339 9 C
1339 10 C
1340 12 C
1340 13 C
1340 3 C
1340 4 C
1341 6 C
1341 7 C
1342 9 C
1342 10 C
1343 12 C
1343 13 C
1343 3 C
1343 4 C
1344 6 C
1344 7 C
1345 9 C
1345 10 C
1346 12 C
1346 13 C
1346 3 C
1346 4 C
1347 6 C
1347 7 C
1348 9 C
1348 10 C
1349 12 C
1349 13 C
1349 3 C
1349 4 C
1350 6 C
1350 7 C
1351 9 C
1351 10 C
1352 12 C
1352 13 C
1352 3 C
1352 4 C
1353 6 C
1353 7 C
1354 9 C
1354 10 C
1355 12 C
1355 13 C
1355 3 C
1355 4 C
1356 6 C
1356 7 C
1357 9 C
1357 10 C
1358 12 C
1358 13 C
1358 3 C
1358 4 C
1359 6 C
1359 7 C
1360 9 C
1360 10 C
1361 12 C
1361 13 C
1361 3 C
1361 4 C
1362 6 C
1362 7 C
1363 9 C
1363 10 C
1364 12 C
1364 13 C
1364 3 C
1364 4 C
1365 6 C
1365 7 C
1366 9 C
1366 10 C
1367 12 C
1367 13 C
1367 3 C
1367 4 C
1368 6 C
1368 7 C
1369 9 C
1369 10 C
1370 12 C
1370 13 C
1370 3 C
1370 4 C
1371 6 C
1371 7 C
1372 9 C
1372 10 C
1373 12 C
1373 13 C
1373 3 C
1373 4 C
1374 6 C
1374 7 C
1375 9 C
1375 10 C
1376 12 C
1376 13 C
1376 3 C
1376 4 C
1377 6 C
1377 7 C
1378 9 C
1378 10 C
1379 12 C
1379 13 C
1379 3 C
1379 4 C
1380 6 C
1380 7 C
1381 9 C
1381 10 C
1382 12 C
1382 13 C
1382 3 C
1382 4 C
1383 6 C
1383 7 C
1384 9 C
1384 10 C
1385 12 C
1385 13 C
1385 3 C
1385 4 C
1386 6 C
1386 7 C
1387 9 C
1387 10 C
1388 12 C
1388 13 C
1388 3 C
1388 4 C
1389 6 C
1389 7 C
1390 9 C
1390 10 C
1391 12 C
1391 13 C
1391 3 C
1391 4 C
1392 6 C
1392 7 C
1393 9 C
1393 10 C
1394 12 C
1394 13 C
1394 3 C
1394 4 C
1395 6 C
1395 7 C
1396 9 C
1396 10 C
1397 12 C
1397 13 C
1397 3 C
1397 4 C
1398 6 C
1398 7 C
1399 9 C
1399 10 C
1400 12 C
1400 13 C
1400 3 C
1400 4 C
1401 6 C
1401 7 C
1402 9 C
1402 10 C
1403 12 C
1403 13 C
1403 3 C
1403 4 C
1404 6 C
1404 7 C
1405 9 C
1405 10 C
1406 12 C
1406 13 C
1406 3 C
1406 4 C
1407 6 C
1407 7 C
1408 9 C
1408 10 C
1409 12 C
1409 13 C
1409 3 C
1409 4 C
1410 6 C
1410 7 C
1411 9 C
1411 10 C
1412 12 C
1412 13 C
1412 3 C
1412 4 C
1413 6 C
1413 7 C
1414 9 C
1414 10 C
1415 12 C
1415 13 C
1415 3 C
1415 4 C
1416 6 C
1416 7 C
1417 9 C
1417 10 C
1418 12 C
1418 13 C
1418 3 C
1418 4 C
1419 6 C
1419 7 C
1420 9 C
1420 10 C
1421 12 C
1421 13 C
1421 3 C
1421 4 C
1422 6 C
1422 7 C
1423 9 C
1423 10 C
1424 12 C
1424 13 C
1424 3 C
1424 4 C
1425 6 C
1425 7 C
1426 9 C
1426 10 C
1427 12 C
1427 13 C
1427 3 C
1427 4 C
1428 6 C
1428 7 C
1429 9 C
1429 10 C
1430 12 C
1430 13 C
1430 3 C
1430 4 C
1431 6 C
1431 7 C
1432 9 C
1432 10 C
1433 12 C
1433 13 C
1433 3 C
1433 4 C
1434 6 C
1434 7 C
1435 9 C
1435 10 C
1436 12 C
1436 13 C
1436 3 C
1436 4 C
1437 6 C
1437 7 C
1438 9 C
1438 10 C
1439 12 C
1439 13 C
1439 3 C
1439 4 C
1440 6 C
1440 7 C
1441 9 C
1441 10 C
1442 12 C
1442 13 C
1442 3 C
1442 4 C
1443 6 C
1443 7 C
1444 9 C
1444 10 C
1445 12 C
1445 13 C
1445 3 C
1445 4 C
1446 6 C
1446 7 C
1447 9 C
1447 10 C
1448 12 C
1448 13 C
1448 3 C
1448 4 C
1449 6 C
1449 7 C
1450 9 C
1450 10 C
1451 12 C
1451 13 C
1451 3 C
1451 4 C
1452 6 C
1452 7 C
1453 9 C
1453 10 C
1454 12 C
1454 13 C
1454 3 C
1454 4 C
1455 6 C
1455 7 C
1456 9 C
1456 10 C
1457 12 C
1457 13 C
1457 3 C
1457 4 C
1458 6 C
1458 7 C
1459 9 C
1459 10 C
1460 12 C
1460 13 C
1460 3 C
1460 4 C
1461 6 C
1461 7 C
1462 9 C
1462 10 C
1463 12 C
1463 13 C
1463 3 C
1463 4 C
1464 6 C
1464 7 C
1465 9 C
1465 10 C
1466 12 C
1466 13 C
1466 3 C
1466 4 C
1467 6 C
1467 7 C
1468 9 C
1468 10 C
1469 12 C
1469 13 C
1469 3 C
1469 4 C
1470 6 C
1470 7 C
1471 9 C
1471 10 C
1472 12 C
1472 13 C
1472 3 C
1472 4 C
1473 6 C
1473 7 C
1474 9 C
1474 10 C
1475 12 C
1475 13 C
1475 3 C
1475 4 C
1476 6 C
1476 7 C
1477 9 C
1477 10 C
1478 12 C
1478 13 C
1478 3 C
1478 4 C
1479 6 C
1479 7 C
1480 9 C
1480 10 C
1481 12 C
1481 13 C
1481 3 C
1481 4 C
1482 6 C
1482 7 C
1483 9 C
1483 10 C
1484 12 C
1484 13 C
1484 3 C
1484 4 C
1485 6 C
1485 7 C
1486 9 C
1486 10 C
1487 12 C
1487 13 C
1487 3 C
1487 4 C
1488 6 C
1488 7 C
1489 9 C
1489 10 C
1490 12 C
1490 13 C
1490 3 C
1490 4 C
1491 6 C
1491 7 C
1492 9 C
1492 10 C
1493 12 C
1493 13 C
1493 3 C
1493 4 C
1494 6 C
1494 7 C
1495 9 C
1495 10 C
1496 12 C
1496 13 C
1496 3 C
1496 4 C
1497 6 C
1497 7 C
1498 9 C
1498 10 C
1499 12 C
1499 13 C
1499 3 C
1499 4 C
1500 6 C
1500 7 C
1501 9 C
1501 10 C
1502 12 C
1502 13 C
1502 3 C
1502 4 C
1503 6 C
1503 7 C
1504 9 C
1504 10 C
1505 12 C
1505 13 C
1505 3 C
1505 4 C
1506 6 C
1506 7 C
1507 9 C
1507 10 C
1508 12 C
1508 13 C
1508 3 C
1508 4 C
1509 6 C
1509 7 C
1510 9 C
1510 10 C
1511 12 C
1511 13 C
1511 3 C
1511 4 C
1512 6 C
1512 7 C
1513 9 C
1513 10 C
1514 12 C
1514 13 C
1514 3 C
1514 4 C
1515 6 C
1515 7 C
1516 9 C
1516 10 C
1517 12 C
1517 13 C
1517 3 C
1517 4 C
1518 6 C
1518 7 C
1519 9 C
1519 10 C
1520 12 C
1520 13 C
1520 3 C
1520 4 C
1521 6 C
1521 7 C
1522 9 C
1522 10 C
1523 12 C
1523 13 C
1523 3 C
1523 4 C
1524 6 C
1524 7 C
1525 9 C
1525 10 C
1526 12 C
1526 13 C
1526 3 C
1526 4 C
1527 6 C
1527 7 C
1528 9 C
1528 10 C
1529 12 C
1529 13 C
1529 3 C
1529 4 C
1530 6 C
1530 7 C
1531 9 C
1531 10 C
1532 12 C
1532 13 C
1532 3 C
1532 4 C
1533 6 C
1533 7 C
1534 9 C
1534 10 C
1535 12 C
1535 13 C
1535 3 C
1535 4 C
1536 6 C
1536 7 C
1537 9 C
1537 10 C
1538 12 C
1538 13 C
1538 3 C
1538 4 C
1539 6 C
1539 7 C
1540 9 C
1540 10 C
1541 12 C
1541 13 C
1541 3 C
1541 4 C
1542 6 C
1542 7 C
1543 9 C
1543 10 C
1544 12 C
1544 13 C
1544 3 C
1544 4 C
1545 6 C
1545 7 C
1546 9 C
1546 10 C
1547 12 C
1547 13 C
1547 3 C
1547 4 C
1548 6 C
1548 7 C
1549 9 C
1549 10 C
1550 12 C
1550 13 C
1550 3 C
1550 4 C
1551 6 C
1551 7 C
1552 9 C
1552 10 C
1553 12 C
1553 13 C
1553 3 C
1553 4 C
1554 6 C
1554 7 C
1555 9 C
1555 10 C
1556 12 C
1556 13 C
1556 3 C
1556 4 C
1557 6 C
1557 7 C
1558 9 C
1558 10 C
1559 12 C
1559 13 C
1559 3 C
1559 4 C
1560 6 C
1560 7 C
1561 9 C
1561 10 C
1562 12 C
1562 13 C
1562 3 C
1562 4 C
1563 6 C
1563 7 C
1564 9 C
1564 10 C
1565 12 C
1565 13 C
1565 3 C
1565 4 C
1566 6 C
1566 7 C
1567 9 C
1567 10 C
1568 12 C
1568 13 C
1568 3 C
1568 4 C
1569 6 C
1569 7 C
1570 9 C
1570 10 C
1571 12 C
1571 13 C
1571 3 C
1571 4 C
1572 6 C
1572 7 C
1573 9 C
1573 10 C
1574 12 C
1574 13 C
1574 3 C
1574 4 C
1575 6 C
1575 7 C
1576 9 C
1576 10 C
1577 12 C
1577 13 C
1577 3 C
1577 4 C
1578 6 C
1578 7 C
1579 9 C
1579 10 C
1580 12 C
1580 13 C
1580 3 C
1580 4 C
1581 6 C
1581 7 C
1582 9 C
1582 10 C
1583 12 C
1583 13 C
1583 3 C
1583 4 C
1584 6 C
1584 7 C
1585 9 C
1585 10 C
1586 12 C
1586 13 C
1586 3 C
1586 4 C
1587 6 C
1587 7 C
1588 9 C
1588 10 C
1589 12 C
1589 13 C
1589 3 C
1589 4 C
1590 6 C
1590 7 C
1591 9 C
1591 10 C
1592 12 C
1592 13 C
1592 3 C
1592 4 C
1593 6 C
1593 7 C
1594 9 C
1594 10 C
1595 12 C
1595 13 C
1595 3 C
1595 4 C
1596 6 C
1596 7 C
1597 9 C
1597 10 C
1598 12 C
1598 13 C
1598 3 C
1598 4 C
1599 6 C
1599 7 C
1600 9 C
1600 10 C
1601 12 C
1601 13 C
1601 3 C
1601 4 C
1602 6 C
1602 7 C
1603 9 C
1603 10 C
1604 12 C
1604 13 C
1604 3 C
1604 4 C
1605 6 C
1605 7 C
1606 9 C
1606 10 C
1607 12 C
1607 13 C
1607 3 C
1607 4 C
1608 6 C
1608 7 C
1609 9 C
1609 10 C
1610 12 C
1610 13 C
1610 3 C
1610 4 C
1611 6 C
1611 7 C
1612 9 C
1612 10 C
1613 12 C
1613 13 C
1613 3 C
1613 4 C
1614 6 C
1614 7 C
1615 9 C
1615 10 C
1616 12 C
1616 13 C
1616 3 C
1616 4 C
1617 6 C
1617 7 C
1618 9 C
1618 10 C
1619 12 C
1619 13 C
1619 3 C
1619 4 C
1620 6 C
1620 7 C
1621 9 C
1621 10 C
1622 12 C
1622 13 C
1622 3 C
1622 4 C
1623 6 C
1623 7 C
1624 9 C
1624 10 C
1625 12 C
1625 13 C
1625 3 C
1625 4 C
1626 6 C
1626 7 C
1627 9 C
1627 10 C
1628 12 C
1628 13 C
1628 3 C
1628 4 C
1629 6 C
1629 7 C
1630 9 C
1630 10 C
1631 12 C
1631 13 C
1631 3 C
1631 4 C
1632 6 C
1632 7 C
1633 9 C
1633 10 C
1634 12 C
1634 13 C
1634 3 C
1634 4 C
1635 6 C
1635 7 C
1636 9 C
1636 10 C
1637 12 C
1637 13 C
1637 3 C
1637 4 C
1638 6 C
1638 7 C
1639 9 C
1639 10 C
1640 12 C
1640 13 C
1640 3 C
1640 4 C
1641 6 C
1641 7 C
1642 9 C
1642 10 C
1643 12 C
1643 13 C
1643 3 C
1643 4 C
1644 6 C
1644 7 C
1645 9 C
1645 10 C
1646 12 C
1646 13 C
1646 3 C
1646 4 C
1647 6 C
1647 7 C
1648 9 C
1648 10 C
1649 12 C
1649 13 C
1649 3 C
1649 4 C
1650 6 C
1650 7 C
1651 9 C
1651 10 C
1652 12 C
1652 13 C
1652 3 C
1652 4 C
1653 6 C
1653 7 C
1654 9 C
1654 10 C
1655 12 C
1655 13 C
1655 3 C
1655 4 C
1656 6 C
1656 7 C
1657 9 C
1657 10 C
1658 12 C
1658 13 C
1658 3 C
1658 4 C
1659 6 C
1659 7 C
1660 9 C
1660 10 C
1661 12 C
1661 13 C
1661 3 C
1661 4 C
1662 6 C
1662 7 C
1663 9 C
1663 10 C
1664 12 C
1664 13 C
1664 3 C
1664 4 C
1665 6 C
1665 7 C
1666 9 C
1666 10 C
1667 12 C
1667 13 C
1667 3 C
1667 4 C
1668 6 C
1668 7 C
1669 9 C
1669 10 C
1670 12 C
1670 13 C
1670 3 C
1670 4 C
1671 6 C
1671 7 C
1672 9 C
1672 10 C
1673 12 C
1673 13 C
1673 3 C
1673 4 C
1674 6 C
1674 7 C
1675 9 C
1675 10 C
1676 12 C
1676 13 C
1676 3 C
1676 4 C
1677 6 C
1677 7 C
1678 9 C
1678 10 C
1679 12 C
1679 13 C
1679 3 C
1679 4 C
1680 6 C
1680 7 C
1681 9 C
1681 10 C
1682 12 C
1682 13 C
1682 3 C
1682 4 C
1683 6 C
1683 7 C
1684 9 C
1684 10 C
1685 12 C
1685 13 C
1685 3 C
1685 4 C
1686 6 C
1686 7 C
1687 9 C
1687 10 C
1688 12 C
1688 13 C
1688 3 C
1688 4 C
1689 6 C
1689 7 C
1690 9 C
1690 10 C
1691 12 C
1691 13 C
1691 3 C
1691 4 C
1692 6 C
1692 7 C
1693 9 C
1693 10 C
1694 12 C
1694 13 C
1694 3 C
1694 4 C
1695 6 C
1695 7 C
1696 9 C
1696 10 C
1697 12 C
1697 13 C
1697 3 C
1697 4 C
1698 6 C
1698 7 C
1699 9 C
1699 10 C
1700 12 C
1700 13 C
1700 3 C
1700 4 C
1701 6 C
1701 7 C
1702 9 C
1702 10 C
1703 12 C
1703 13 C
1703 3 C
1703 4 C
1704 6 C
1704 7 C
1705 9 C
1705 10 C
1706 12 C
1706 13 C
1706 3 C
1706 4 C
1707 6 C
1707 7 C
1708 9 C
1708 10 C
1709 12 C
1709 13 C
1709 3 C
1709 4 C
1710 6 C
1710 7 C
1711 9 C
1711 10 C
1712 12 C
1712 13 C
1712 3 C
1712 4 C
1713 6 C
1713 7 C
1714 9 C
1714 10 C
1715 12 C
1715 13 C
1715 3 C
1715 4 C
